tradeDate,spotPrice,stockPrice,expirDate,dte,strike,delta,gamma,vega,theta,rho,callValue,callBidPrice,callAskPrice,callOpenInterest,callVolume,putValue,putBidPrice,putAskPrice,putOpenInterest,putVolume
2020-04-14,211.96,211.96,2020-06-19,67,133.0,0.9800637226237656,0.0009505075696597,0.0419484471492094,-0.0181398609257861,0.1399105513636809,79.34081281202415,79.05,79.49,0,0,0.4110833237553154,0.41,0.42,105317,289
2025-04-15,457.64,457.64,2025-05-02,18,423.0,0.8355727556759018,0.0062345842312049,0.2355489728563972,-0.3411578124551353,0.1598853960074382,39.066555983090375,38.96,39.18,128,12,3.396695728180277,3.37,3.42,235,274
2022-04-19,345.5763,345.5763,2023-01-20,277,220.0,0.9309172820654464,0.0010665439227129,0.3628768210251906,-0.0331538341594892,1.4388082395402484,130.71387450179435,130.33,131.11,227,1,3.7303611884168126,3.65,3.81,2072,1
2021-06-21,343.86,343.86,2021-07-16,26,210.0,0.9999996926236764,4.4531210712663225e-08,1.1473540574751322e-05,-0.000811948555253,0.1438775186226695,133.88028221017487,133.79,133.96,6,0,0.02,0.02,0.03,49,0
2022-08-01,315.29,315.29,2023-06-16,320,165.0,0.9644847870741206,0.0005559001336347,0.2256021704100292,-0.0237420706503499,1.298747122609148,154.8983621149752,154.51,155.31,1,1,1.9381234428465863,1.85,2.02,863,2
2024-04-01,444.56,444.56,2024-04-26,26,445.0,0.5404852473643044,0.0217556536909152,0.4619865723680891,-0.1863834646737081,0.1591064388791938,8.245998348364555,8.23,8.27,3564,723,6.93954682793547,6.92,6.96,1191,1763
2022-11-22,285.63,285.63,2022-12-30,39,248.0,0.9119846250544982,0.0050058555626674,0.1522268233929418,-0.0782750597853763,0.2301183467014781,39.32522276323828,39.16,39.49,60,10,1.1162680479034457,1.1,1.13,693,33
2020-12-01,303.27,303.27,2021-03-19,109,326.0,0.2942365234346584,0.0093331841442728,0.5824476083872205,-0.0583965296999696,0.225789086094752,6.627870869585938,6.59,6.67,0,5,29.646368935904352,29.56,29.73,0,0
2025-05-07,484.75,484.75,2025-11-21,199,385.0,0.8724618273731586,0.0017279712808261,0.7272401466282226,-0.0944747157520216,1.664758649634018,115.33129585313746,113.86,116.87,3,0,7.936756686778168,7.86,7.99,378,0
2024-04-30,427.5,427.5,2025-01-17,263,574.78,0.0409285533035179,0.0014336501184912,0.3379471330115429,-0.0126668911896649,0.11863246845347,0.9795553054843344,0.88,1.07,633,1,147.28000000000023,147.03,147.48,0,0
2021-11-10,388.82,388.82,2021-12-03,24,397.0,0.3296704944350707,0.0208915022915414,0.3566816595719952,-0.1379627105089207,0.0784824120613889,3.745506599351077,3.71,3.76,155,130,11.874363364979668,11.77,11.95,158,20
2020-10-15,290.4,290.4,2020-12-18,65,95.0,0.9999999999999988,-1.6144195550122204e-16,1.0000002951712064e-05,0.0,0.0,195.3999999999999,195.14,195.64,0,0,0.0297302915991166,0.02,0.03,759,0
2023-04-11,315.94,315.94,2024-12-20,620,285.0,0.7372791179988429,0.0029073538735498,1.331517897971131,-0.0448536800522344,2.784125960689048,68.45488340828753,67.81,69.18,3544,0,21.0294722333233,20.81,21.3,11461,0
2022-04-07,355.715,355.715,2022-05-09,33,348.0,0.6253769860240599,0.0134589180019401,0.4026725708144232,-0.1700982459714647,0.1814898952249592,15.420796929819728,15.34,15.51,0,18,7.603944821035926,7.57,7.63,13,16
2024-11-25,506.11,506.11,2024-11-25,1,540.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.01,14,0,33.90369740956989,33.55,34.15,0,0
2024-11-11,513.23,513.23,2026-09-18,677,715.0,0.1644289807624351,0.0021239653671511,1.7730166659530593,-0.0308637258137274,1.3910864745046276,9.090368256562606,7.52,10.73,0,0,201.7699999999997,199.5,204.28,0,0
2020-04-23,211.24,211.24,2020-09-18,149,261.0,0.1004637144478205,0.0053183807038081,0.2377135321402948,-0.0195942762156091,0.0765524695324369,1.4884693257164765,1.43,1.46,327,0,51.41297831910792,51.29,51.61,0,0
2020-10-26,279.18,279.18,2021-01-15,82,204.0,0.9355886561558742,0.0020627291325633,0.1551540075975667,-0.0454248050994753,0.2636604166636275,76.63178634152257,76.47,76.8,222,0,1.6395413101293586,1.62,1.66,1863,0
2021-02-26,318.01,318.01,2021-06-18,113,128.0,1.0,-1.3829822718709493e-18,9.999997437251336e-06,-2.538376881452427e-16,0.0,190.01000000000005,189.65,190.36,0,0,0.3199024806571643,0.27,0.32,29,0
2022-08-17,328.74,328.74,2022-09-16,31,295.0,0.8905477114127562,0.006116434222698,0.179739313286204,-0.1127107349499455,0.2110938731814097,35.827001648440685,35.73,35.96,17025,8,1.5466072698214537,1.54,1.56,45135,1960
2025-09-15,591.01,591.01,2026-04-17,215,380.0,0.9596071150241224,0.0004878561472692,0.3772169914891585,-0.0647270322037406,2.0265578167730336,221.48509849649196,219.13,222.82,0,0,2.486420963699904,2.47,2.53,1,1
2020-06-18,243.88,243.88,2021-01-15,212,210.0,0.7525969344056773,0.0049516090775138,0.5858787556003534,-0.0450249560623447,0.636236950948653,43.88407658989706,43.87,44.18,7169,3,10.854775903145024,10.94,11.06,17766,28
2023-12-27,410.69,410.69,2024-03-15,80,402.78,0.6736843497550931,0.0111756561440023,0.6889095448707093,-0.1164517843970636,0.5545741564900084,20.81789674665546,20.78,20.86,0,0,8.013208182859024,7.99,8.03,0,111
2020-06-30,246.86,246.86,2020-09-30,93,166.0,0.9788803630599666,0.0010482755682654,0.0575443349914721,-0.0127146828578783,0.1972416445078847,81.19980962128358,81.61,81.92,0,0,0.448547322857463,1.0,1.02,549,0
2021-10-14,366.32,366.32,2021-11-19,37,210.0,0.9999999999999996,1.4749087570377052e-16,1.000000036225401e-05,0.0,0.0,156.3199999999999,156.05,156.55,8,0,0.0398433194071938,0.03,0.04,54,10
2024-06-14,478.24,478.24,2024-07-12,29,475.0,0.603536415992899,0.0207303629496626,0.5122848477390161,-0.155487643930521,0.2139047931586279,10.171518974618731,10.1,10.25,6770,69,5.672933560426633,5.65,5.7,405,391
2024-09-11,466.82,466.82,2024-10-18,38,450.0,0.7247172996750046,0.0098790024591035,0.4844111931717625,-0.1867410457973787,0.3181193518615652,24.934343290815715,24.9,25.03,13212,1212,6.350026897953968,6.35,6.39,43669,14271
2024-02-28,434.94,434.94,2024-03-04,6,431.0,0.7217867171276758,0.0451434365331544,0.1696057269522284,-0.3025775639571804,0.0423197651211726,5.580421192916695,5.52,5.63,213,77,1.2983580998396798,1.29,1.31,492,660
2024-10-09,492.84,492.84,2024-10-09,1,459.0,1.0,-4.721389837953083e-13,9.999984164972338e-06,-1.5711086200754372,0.0006286594976389,33.9185620208927,33.53,34.23,2,1,0.0,0.0,0.01,621,0
2022-04-26,318.68,318.68,2022-07-15,81,480.0,0.0002029816868955,2.0771695085346243e-05,0.0012459872385447,-0.0001750992287902,0.0001377694841152,0.0386346386140199,0.02,0.04,10,10,161.32000000000036,161.02,161.58,0,0
2025-04-21,431.52,431.52,2025-04-22,2,430.0,0.568172249603484,0.0411830428913029,0.0894639642806365,-1.8804020586884325,0.0066542342965119,4.649817817294379,4.63,4.68,227,22707,3.118138020617189,3.1,3.13,930,31346
2024-07-10,502.81,502.81,2024-10-18,101,235.0,0.9985156551359968,7.213777922339832e-08,2.8982655925189084e-05,-0.028408104695982,0.6339750071438317,271.09919237349413,270.76,271.1,0,0,0.0792959686110552,0.03,0.08,36,0
2022-06-30,280.475,280.475,2022-12-30,184,436.0,0.0079991322146387,0.0004459273950122,0.0418938157387089,-0.0030149485052833,0.0106272462003109,0.1571009401188343,0.11,0.2,145,144,155.52499999999986,155.26,155.82,0,2
2023-02-16,303.81,303.81,2023-08-18,184,349.0,0.2201011578463781,0.0069036654308934,0.6588509372582881,-0.0415649653818608,0.3096235209785217,5.0842693590083,5.02,5.15,0,0,46.0609169513444,46.0,46.32,0,0
2025-09-09,579.9,579.9,2025-11-21,74,400.0,0.9871959596432024,0.0003032570255854,0.0765514543647336,-0.0614860417066885,0.7787985996375013,183.34376530368243,181.65,184.91,75,0,0.6149188821064763,0.6,0.62,10150,182
2024-05-08,440.12,440.12,2026-01-16,619,329.78,0.8894468759885898,0.0012330981790013,1.045618669240588,-0.0486422706705476,4.247309495573959,141.2075787605007,139.03,143.33,42,0,8.37284872272909,7.36,9.13,1114,0
2024-05-13,442.95,442.95,2024-05-14,2,451.0,0.0169418707133515,0.0112490793607656,0.0096835827086539,-0.0789067631679285,0.0002069659657297,0.0243670632784128,0.02,0.03,493,667,8.051375947163054,7.98,8.1,3,0
2021-05-13,320.95,320.95,2022-12-16,583,445.0,0.1084117719330862,0.0023811638108181,0.7496975248204427,-0.0123343920579468,0.4730030788535072,3.3798854092997503,3.08,3.67,5,0,127.7144879706679,126.88,128.54,0,0
2025-03-24,490.56,490.56,2025-09-19,180,565.0,0.1698389100244129,0.0043702400243063,0.9227043177377277,-0.0506664711027891,0.3840079290162596,4.9036976578499365,4.88,4.93,2449,78,74.44000000000017,72.61,76.24,26,2
2022-10-18,271.405,271.405,2024-01-19,459,415.0,0.1249081971070731,0.0026057345778639,0.6412688571405389,-0.0209102093342541,0.3705450206419426,3.837833700785454,3.72,3.98,619,1,143.59500000000003,142.38,144.55,16,1
2023-08-23,369.67,369.67,2023-12-29,129,310.0,0.8821292884067236,0.0030350280516013,0.411825505495421,-0.0809492470405682,0.9036000219496988,67.97453462974582,67.79,68.15,2312,0,3.474465825748557,3.44,3.52,553,3
2025-03-21,478.68,478.68,2025-04-11,22,537.0,0.0085604819018863,0.00101754485966,0.0249680357712481,-0.0127885116696523,0.0023213694829463,0.076223015999381,0.07,0.09,97,0,58.319999999999816,57.44,60.79,5,0
2021-03-26,313.68,313.68,2021-04-30,36,190.0,0.9998583238139024,1.2204262043587066e-05,0.0005121488696014,-0.0005680465536888,0.1821907356634106,123.68933126922197,123.29,124.21,0,0,0.1052326766291992,0.09,0.11,0,0
2022-01-20,363.36,363.36,2022-12-16,331,216.0,0.9401727430520376,0.0008490739520654,0.4170982080917809,-0.0243086555169397,1.3958137997682818,150.91327424379028,149.82,152.0,12,5,3.745344885361054,3.54,3.95,388,32
2025-07-21,564.27,564.27,2025-08-08,19,630.0,0.0010315520012003,0.0001744150435083,0.0044912801541994,-0.0019758771305642,0.0002844035199009,0.0331558699722092,0.03,0.04,71,1,65.73000000000036,63.58,67.36,0,0
2020-08-25,285.7,285.7,2021-01-15,144,296.0,0.4443308717005441,0.0082225914226076,0.6995299849519419,-0.0648455457159147,0.3929828707974225,14.741532764214554,14.69,14.82,49,11,25.693405098682437,25.6,25.79,0,0
2021-10-11,359.32,359.32,2022-09-16,341,305.0,0.7643379923737893,0.0030688596993016,1.0844661645425109,-0.0445345454490209,1.591710680946362,69.5569806081049,69.01,70.11,12,0,15.604267563768971,15.5,15.73,605,0
2024-01-23,423.03,423.03,2024-09-20,242,504.78,0.1301596312002282,0.0042144673628769,0.7757042860867728,-0.0300162415526754,0.3427759412581673,3.040877838589677,3.01,3.07,464,36,81.75,81.53,81.89,0,0
2024-03-25,445.8,445.8,2024-04-12,19,453.0,0.3545136674547866,0.0254487881950688,0.3757482538498142,-0.1800522185029625,0.0762705475821222,3.4791026824070768,3.47,3.49,510,93,9.48031482866009,9.41,9.55,200,4
2024-07-10,502.81,502.81,2024-07-18,9,475.0,0.9557077591617016,0.0053943027683032,0.0702011168651505,-0.170223063791886,0.0991519410397489,28.70779039392294,28.47,28.75,0,0,0.21733354889437,0.21,0.22,0,0
2022-05-10,300.55,300.55,2022-06-17,39,312.0,0.3951418581029521,0.0113954890227197,0.3717621378128883,-0.175440950252971,0.1143712060402235,8.995510102938033,8.97,9.01,2370,510,20.153979898889723,20.1,20.2,4801,332
2020-11-23,290.68,290.68,2021-03-31,129,277.0,0.642839613744624,0.0079936099665644,0.6457248700754619,-0.0658364369928297,0.4725102307579672,25.7054894809484,25.6,25.83,63,0,12.615269004721728,12.56,12.69,44,0
2025-03-25,492.96,492.96,2025-04-02,9,500.0,0.3246800915837565,0.0259643835111561,0.2569095135067272,-0.3330982622576607,0.0344837527243627,2.9536029905659014,2.94,2.97,428,703,9.581730440445323,9.48,9.69,206,21
2022-10-04,281.255,281.255,2022-11-18,46,331.0,0.0537889453634618,0.0040412730181479,0.117459614803363,-0.0341892165743955,0.0179350596465697,0.5299935696856586,0.52,0.54,584,9,49.82540156841552,49.7,49.93,70,1
2025-07-17,561.74,561.74,2025-09-30,76,665.0,0.0132678966669576,0.0008479870215858,0.0918229881797337,-0.0099416947460922,0.0149391312116096,0.2130102585066109,0.2,0.23,666,3,103.25999999999976,101.42,105.06,0,0
2024-03-21,446.47,446.47,2024-04-01,12,464.0,0.050665758490917,0.0103733506549167,0.0763421206749546,-0.0507034762437676,0.0067589943541634,0.1766799539537354,0.17,0.18,22,42,17.530000000000058,17.35,17.63,0,0
2025-02-27,501.84,501.84,2025-03-03,5,544.0,0.0001261147281032,4.402860313904976e-05,0.0002883359119099,-0.0003428795140981,6.915017043418951e-06,0.0189785152045546,0.0,0.02,451,151,42.16000000000009,40.31,43.52,5,0
2023-06-16,368.83,368.83,2023-09-15,92,387.0,0.3573188871743442,0.0112130148415825,0.6814386788078857,-0.083641520920933,0.3093295676343999,7.822481306119564,7.8,7.84,150,280,22.497426633783125,22.44,22.54,0,11
2021-10-19,374.95,374.95,2022-01-21,95,165.0,0.9999999999999984,3.378824651109284e-17,9.999998950243633e-06,0.0,0.0,209.9500000000001,209.79,210.09,0,0,0.0898554653331446,0.07,0.09,3524,0
